,source_chain,source_transaction_hash,destination_chain,destination_transaction_hash,sender_wallet,source_timestamp_utc,project,native_drop_usd,stargate_swap_usd
86,Arbitrum,0x36ba59a3ef8c1ea1f786b3da4288b3d3c8324a7e1a512f6f595f6ec190714b61,Optimism,0x96d0dbb8d62781b5c733c7819cc004105b32e39cc194f91ff1cac9291cf5118b,0xa740894edb8390b31832dbd7a370d01b21ea265b,2023-09-06 05:49:08,Stargate,0.04923897,2662.83986635
87,Arbitrum,0x48f1f37c9538b178541eb54a23b1eb432565e5b118003c25026ee47ca3284eb3,Optimism,0x1c8c28581e943e82837a4441b7e2703833ff9ccfcbfdb1d4bc9837124b5abf20,0xa740894edb8390b31832dbd7a370d01b21ea265b,2023-09-06 05:52:01,Stargate,0.0,3.25687425
88,Base,0xebdfb1f0eee8ee9319125eaefcc976bda5a3466c6a5ebb7873b1f76feb0a6d23,Linea,0x161b14fc5e34ca956a77e49e01d02382e862e0fe0a2d1a6f04f781232c975788,0xa740894edb8390b31832dbd7a370d01b21ea265b,2023-10-20 11:37:55,Stargate,0.0,3.13418534
89,Base,0x791be3d4ba5ee07e2b7e4e97edfb743ede2ab7e77727bc674bf84a04347a649e,zkSync Era Mainnet,0xde0c4802e8986aec62c2e6e1a81439119263fd8922115a983cfb41d4b9de6043,0xa740894edb8390b31832dbd7a370d01b21ea265b,2023-10-20 11:39:59,Maverick Protocol,0.0,0.0
90,Optimism,0xabf007f75123ff740440693231b12758e372d232e8cd8e8a6be3ceeacf9aeeb2,Arbitrum,0x202c502ed40a9c5af483a7607eb8ca7c912180f704dfc9a760eacfe7dff1ad3b,0xfe052427de50ca48dde381a63a7ba96bce127e39,2023-09-06 05:56:13,Stargate,0.0,2795.29071018
91,Arbitrum,0xea509a6fbd863db1311ad2553687dc4b30a6986d79c9f29f2c3497bfdfdde05a,Optimism,0x5e6ddb2b87d5c96dca3f244765f9f15579781b1e99b772eed125fbe703ac8e65,0xfe052427de50ca48dde381a63a7ba96bce127e39,2023-09-06 05:52:51,Stargate,0.0,3.25686102
92,Arbitrum,0xd8b6e4fe4e2cef382d90b374894a4d0c73c53473ae809cd7a8590f954968f3ba,Optimism,0x9738cce89150c7f527fa4875bdd9d2b8688d4383a6fc12ab3648fda1e0695098,0xfe052427de50ca48dde381a63a7ba96bce127e39,2023-09-06 05:51:39,Stargate,0.0360618,2796.96889074
93,Base,0x80101e0782c0600f3228e72f469c122edb5922c15ce3566617a8ad0b542447a9,zkSync Era Mainnet,0x3116aa3dcd412899c8d511ee07d348bfa3fe3928fdf1b6f1bf89ad85f8685b5d,0xfe052427de50ca48dde381a63a7ba96bce127e39,2023-10-23 10:29:17,Maverick Protocol,0.0,0.0
94,Base,0xa101b0f31539cf504c7be73c918817af11d8436dd7e9ee4ff20fde3fd6dfbe5c,Linea,0xe68b2651c283f4ed9cba042cb116bc832eb4d3cbb81e8a7ac220b3b18eecb170,0xfe052427de50ca48dde381a63a7ba96bce127e39,2023-10-23 10:27:05,Stargate,0.0,3.3269792
95,Optimism,0xaf9f6bd3e226927b9cd52e5f8744eefd0d75c6f78815af092f134c5b51dbf740,Arbitrum,0x44b6963ed64747e5a70efb085fcc0f7b2d0b8b1760604d637577a79b50ae2c6e,0xe87c479f9703e1add7b044a5703c8e98acaa678b,2023-09-06 06:43:55,Stargate,0.0,2667.45851324
96,Base,0xae6dd32441f8370d65e9a95e894e0896d6053b6040523f11d8e305ba98599f18,Linea,0x13d584aaa999743ccdf50e4be9ac3adeb4255a6fdae28c4230ac831396fe3395,0xe87c479f9703e1add7b044a5703c8e98acaa678b,2023-10-20 12:18:27,Stargate,0.0,3.13418534
97,Arbitrum,0x3cd00d629b392b2581b91d8743c1306cb3d6557a9c9f7eba13a7c26e1ec3a312,Optimism,0x6dd7024465a99200566d57d84bd81295205538f263559394d202645dadef9695,0xe87c479f9703e1add7b044a5703c8e98acaa678b,2023-09-06 06:35:59,Stargate,0.01315797,2669.05994828
98,Arbitrum,0xe2b8f71eb8c8f71959b91dc0f347c4b98c139b397bf0d99a192878bd7d88105c,Optimism,0xf62d0b3644180cc070b38cd9748e652c028810ab41eb28ecd062e37c70b34e0c,0xe87c479f9703e1add7b044a5703c8e98acaa678b,2023-09-06 06:41:13,Stargate,0.0,3.25744703
99,Base,0xf0313896fe921b3aecef2854803486d7d166123955f10c3f76bf0c5292fa6af9,zkSync Era Mainnet,0x40cf3a5134c8bc7c653e78852b58a7d77be0516c9221659084ad795bcb1b6702,0xe87c479f9703e1add7b044a5703c8e98acaa678b,2023-10-20 12:20:37,Maverick Protocol,0.0,0.0
100,Base,0xc29bef7a58247ba71b27ee6752b1b78f5e5da4adf23ddda32d5dfe26af20460a,Linea,0x1e6b93507a1bbeef614c0c189785f7afff58dab1f6ccd65617b5209fdb2c630f,0x10fee8bc6efa5d60ba852c315bd7f360b28fae97,2023-10-20 11:21:27,Stargate,0.0,3.13418534
101,Base,0xe63426339a3f098fe8907412f1885a1507f378e8df96d045d8e75cdfa5b4d8af,zkSync Era Mainnet,0xaa549c57f2636063a3a26ca2768b8c45947cfb420f9a79acb45b6c17c536b8f3,0x10fee8bc6efa5d60ba852c315bd7f360b28fae97,2023-10-20 11:24:09,Maverick Protocol,0.0,0.0
102,Arbitrum,0xcd5f456a3a0594f3e5edb0ba7bfee2e2ee9a3ca1b0f3d891f8bc785f8f65b259,Optimism,0xca88e22e5ee228376e77c8c310a7f069f42288a1dd9bde8a0890cf4aa4fd7c2a,0x10fee8bc6efa5d60ba852c315bd7f360b28fae97,2023-09-05 22:34:58,Stargate,0.03378626,2662.60375029
103,Arbitrum,0x0e4f00638a77c80192942cdee3a1fad486a30be67c77fa8e8db27894074bfc95,Optimism,0xd80846fc579a6c4902b12505c0a9452ab376937373c07ddbfbab6687ba6c42f9,0x10fee8bc6efa5d60ba852c315bd7f360b28fae97,2023-09-05 22:36:44,Stargate,0.0,3.25254545
104,Optimism,0xc859c6ff4c747ecd80edaf2ed6cf8bda3d4b61b3416cca0d3f0edf88e72b22b1,Arbitrum,0xa9bba3ae764d6e79c97b4def6cd512d188620120d65c39a1d89256dc4e31ef35,0x10fee8bc6efa5d60ba852c315bd7f360b28fae97,2023-09-06 05:19:13,Stargate,0.0,2660.47179706
105,Base,0xd19806d690aa40f1579656c62d0488a683a7029d938b909dafda572832eec47e,Linea,0x8dce43187f48798085cf35dd9993fdfa21236a65328846a405a1119dd31becd5,0xaa75240ceb0bc499047e739dd65deb612b1bc790,2023-10-23 10:26:17,Stargate,0.0,3.3269792
106,Arbitrum,0x537f58e81b3740217e997d90b1fe192c56f138645cb5277c69dec1440ab0a4c2,Optimism,0xe4ebbb7e92327f948d31acc4e6d2b1dfab94c5341693c873aa5d825f8bfcdf6c,0xaa75240ceb0bc499047e739dd65deb612b1bc790,2023-09-06 05:53:15,Stargate,0.0,3.25685826
107,Base,0x0621aa7e7e5059faa327ffca0bfae5a03bf867e6f50ac29efafc38778bd6038a,zkSync Era Mainnet,0xec00eeb6e61b594722e62c87f28816d881a33b1954d699d6f65c5e30b5c9cf79,0xaa75240ceb0bc499047e739dd65deb612b1bc790,2023-10-23 10:28:49,Maverick Protocol,0.0,0.0
108,Arbitrum,0x06cdbcf37620d07c272a2ce8f0067d418a83874920fd18bd6965d19d6b110e27,Optimism,0x93e7b5889d0f24ee47c6372b85992c9ec98d8bb432be122e32365995d241e44e,0xaa75240ceb0bc499047e739dd65deb612b1bc790,2023-09-06 05:50:54,Stargate,0.03599657,2795.96043578
109,Optimism,0x143e8dca3ace47aef9be36437ba19fd7dd34011d0063e3fe2297e18ce9f5af01,Arbitrum,0xaee67d7fceb769960f94d9c96ad5322b1e40a1db1106819b6a1018322ae47543,0xaa75240ceb0bc499047e739dd65deb612b1bc790,2023-09-06 05:56:21,Stargate,0.0,2794.28286008
